beat,date,crimes
1724,01/04/2013,20
121,01/04/2013,32
1214,01/04/2013,32
1233,01/04/2013,41
732,01/04/2013,28
2031,01/04/2013,15
2233,01/04/2013,44
221,01/04/2013,28
2535,01/04/2013,50
833,01/04/2013,59
2234,01/04/2013,52
232,01/04/2013,31
1134,01/04/2013,44
1934,01/04/2013,37
1132,01/04/2013,64
2511,01/04/2013,26
2534,01/04/2013,50
1911,01/04/2013,43
934,01/04/2013,44
1231,01/04/2013,31
1115,01/04/2013,57
2531,01/04/2013,30
812,01/04/2013,42
1133,01/04/2013,46
1131,01/04/2013,45
2413,01/04/2013,54
612,01/04/2013,52
1423,01/04/2013,33
1834,01/04/2013,61
2433,01/03/2013,29
1114,01/04/2013,46
2431,01/04/2013,24
1022,01/04/2013,39
1122,01/04/2013,68
922,01/04/2013,42
624,01/04/2013,86
131,01/04/2013,34
2522,01/04/2013,43
924,01/04/2013,30
2213,01/04/2013,31
2211,01/04/2013,29
911,01/04/2013,21
1633,01/04/2013,37
222,01/04/2013,37
1213,01/04/2013,20
1414,01/04/2013,28
312,01/04/2013,46
715,01/04/2013,40
334,01/04/2013,44
1915,01/04/2013,21
622,01/04/2013,32
1024,01/04/2013,33
1211,01/04/2013,36
1031,01/04/2013,38
123,01/04/2013,38
1814,01/04/2013,32
434,01/04/2013,30
814,01/04/2013,26
311,01/04/2013,27
511,01/05/2013,70
1232,01/04/2013,45
111,01/04/2013,41
1933,01/04/2013,21
225,01/04/2013,24
1614,01/04/2013,19
2022,01/04/2013,15
722,01/04/2013,33
411,01/04/2013,33
333,01/04/2013,30
713,01/04/2013,74
1912,01/03/2013,24
522,01/04/2013,52
1032,01/04/2013,27
1412,01/04/2013,23
1424,01/04/2013,41
1531,01/05/2013,51
1532,01/05/2013,51
725,01/05/2013,59
1723,01/04/2013,46
1733,01/04/2013,24
715,01/05/2013,27
312,01/05/2013,52
611,01/04/2013,35
2523,01/05/2013,40
321,01/05/2013,57
1231,01/05/2013,25
432,01/05/2013,32
1522,01/05/2013,75
1422,01/05/2013,30
1813,01/05/2013,16
1824,01/04/2013,42
612,01/05/2013,54
1115,01/05/2013,58
713,01/05/2013,73
812,01/05/2013,28
2033,01/05/2013,14
735,01/05/2013,38
911,01/05/2013,24
1712,01/05/2013,34
132,01/03/2013,16
1221,01/05/2013,34
726,01/04/2013,39
1433,01/05/2013,27
614,01/05/2013,48
1921,01/05/2013,24
1824,01/05/2013,41
1224,01/05/2013,34
935,01/05/2013,29
1215,01/05/2013,29
2533,01/05/2013,48
923,01/05/2013,31
311,01/05/2013,14
1812,01/05/2013,26
1822,01/05/2013,25
1122,01/05/2013,70
1924,01/05/2013,51
1033,01/05/2013,34
1821,01/05/2013,38
1411,01/05/2013,18
933,01/05/2013,26
231,01/05/2013,44
123,01/05/2013,44
2422,01/05/2013,43
1021,01/05/2013,39
2525,01/05/2013,26
2532,01/05/2013,47
2211,01/05/2013,33
1412,01/03/2013,19
1622,01/05/2013,38
1413,01/05/2013,24
1722,01/05/2013,25
1133,01/05/2013,61
912,01/05/2013,36
1123,01/05/2013,45
421,01/05/2013,91
2535,01/05/2013,50
912,01/04/2013,36
1633,01/05/2013,48
424,01/05/2013,44
822,01/05/2013,32
114,01/05/2013,24
1713,01/05/2013,21
433,01/04/2013,48
512,01/05/2013,69
524,01/05/2013,51
1111,01/05/2013,54
1832,01/05/2013,40
1631,01/05/2013,19
631,01/05/2013,69
1512,01/05/2013,28
1931,01/05/2013,17
1724,01/05/2013,27
2515,01/05/2013,45
623,01/05/2013,42
2522,01/05/2013,36
1431,01/05/2013,18
712,01/05/2013,61
823,01/05/2013,58
613,01/05/2013,42
2433,01/05/2013,27
711,01/05/2013,44
2232,01/05/2013,44
235,01/04/2013,24
213,01/04/2013,35
1032,01/05/2013,21
714,01/05/2013,45
821,01/05/2013,31
232,01/03/2013,34
324,01/05/2013,59
222,01/05/2013,45
1135,01/05/2013,50
2221,01/05/2013,29
331,01/05/2013,53
2531,01/05/2013,38
422,01/05/2013,46
2011,01/05/2013,28
1112,01/05/2013,67
333,01/05/2013,26
522,01/05/2013,52
813,01/05/2013,39
1911,01/05/2013,29
332,01/05/2013,56
913,01/05/2013,28
1223,01/05/2013,29
1014,01/05/2013,52
1913,01/05/2013,29
1623,01/05/2013,27
924,01/05/2013,36
1023,01/05/2013,32
434,01/05/2013,20
1711,01/05/2013,24
2513,01/05/2013,19
211,01/05/2013,32
133,01/05/2013,33
1132,01/05/2013,68
2233,01/05/2013,37
1012,01/05/2013,36
411,01/05/2013,32
513,01/05/2013,43
732,01/05/2013,35
2223,01/05/2013,55
1222,01/05/2013,41
113,01/05/2013,31
112,01/05/2013,52
1432,01/05/2013,32
412,01/05/2013,43
414,01/05/2013,58
111,01/05/2013,60
835,01/05/2013,52
1022,01/05/2013,35
921,01/05/2013,30
1624,01/05/2013,31
2512,01/05/2013,45
1811,01/05/2013,25
1125,01/04/2013,13
1023,01/04/2013,22
1131,01/05/2013,35
1013,01/05/2013,35
1225,01/04/2013,35
1833,01/05/2013,51
2022,01/05/2013,14
726,01/05/2013,36
2023,01/05/2013,25
733,01/05/2013,46
314,01/05/2013,28
1813,01/02/2013,10
1524,01/05/2013,39
1513,01/04/2013,27
1511,01/05/2013,29
723,01/05/2013,49
532,01/05/2013,38
223,01/05/2013,31
1024,01/05/2013,40
2534,01/05/2013,52
2521,01/05/2013,49
1922,01/05/2013,36
831,01/05/2013,44
1523,01/05/2013,30
322,01/05/2013,43
234,01/04/2013,33
632,01/05/2013,54
2511,01/05/2013,25
1424,01/05/2013,26
431,01/05/2013,44
1113,01/05/2013,66
722,01/05/2013,33
925,01/05/2013,30
1134,01/05/2013,45
622,01/05/2013,39
2514,01/05/2013,31
1834,01/05/2013,64
1114,01/05/2013,28
1124,01/05/2013,35
1732,01/05/2013,34
1611,01/05/2013,14
1434,01/05/2013,34
1422,01/06/2013,43
1513,01/05/2013,23
2432,01/05/2013,26
2411,01/05/2013,32
734,01/05/2013,24
831,01/06/2013,58
1924,01/06/2013,51
212,01/05/2013,42
1022,01/06/2013,25
1211,01/05/2013,29
2013,01/04/2013,21
735,01/06/2013,42
1833,01/06/2013,52
1212,01/05/2013,36
1232,01/05/2013,39
1214,01/05/2013,22
2212,01/05/2013,39
733,01/06/2013,52
433,01/05/2013,40
726,01/06/2013,45
1111,01/06/2013,47
235,01/06/2013,18
513,01/06/2013,48
232,01/05/2013,36
922,01/05/2013,29
1831,01/06/2013,61
731,01/06/2013,32
1522,01/06/2013,86
815,01/06/2013,57
1623,01/06/2013,29
812,01/06/2013,14
925,01/06/2013,32
634,01/06/2013,39
1232,01/06/2013,33
524,01/06/2013,51
1225,01/06/2013,32
1712,01/06/2013,35
1723,01/06/2013,42
624,01/06/2013,76
2433,01/06/2013,29
124,01/06/2013,28
1224,01/06/2013,24
1821,01/06/2013,32
834,01/06/2013,57
313,01/05/2013,39
533,01/06/2013,53
1124,01/06/2013,30
612,01/06/2013,57
1434,01/06/2013,23
1822,01/06/2013,23
712,01/06/2013,60
2525,01/06/2013,21
424,01/06/2013,54
2532,01/06/2013,48
2535,01/06/2013,30
434,01/06/2013,25
614,01/06/2013,43
1231,01/06/2013,15
825,01/06/2013,61
1921,01/06/2013,30
1811,01/06/2013,22
231,01/06/2013,43
224,01/06/2013,27
225,01/06/2013,22
1033,01/06/2013,32
1011,01/06/2013,71
821,01/06/2013,31
2213,01/06/2013,23
1934,01/06/2013,21
233,01/05/2013,22
2423,01/06/2013,30
2515,01/06/2013,57
1235,01/06/2013,26
832,01/06/2013,55
1935,01/06/2013,41
1121,01/06/2013,68
1222,01/06/2013,39
221,01/06/2013,20
1014,01/06/2013,31
915,01/06/2013,45
2524,01/06/2013,26
411,01/06/2013,42
1235,01/02/2013,23
212,01/06/2013,41
835,01/06/2013,42
1215,01/06/2013,30
713,01/06/2013,59
633,01/05/2013,30
311,01/06/2013,15
2431,01/05/2013,12
1933,01/06/2013,36
1234,01/05/2013,37
2534,01/06/2013,53
1013,01/06/2013,36
2023,01/06/2013,24
1915,01/05/2013,36
734,01/06/2013,23
323,01/06/2013,53
1412,01/06/2013,24
312,01/06/2013,63
711,01/06/2013,28
333,01/06/2013,31
2412,01/06/2013,39
611,01/06/2013,33
413,01/06/2013,30
1524,01/06/2013,35
234,01/06/2013,23
1915,01/06/2013,21
2211,01/06/2013,27
1925,01/06/2013,29
1633,01/06/2013,54
211,01/06/2013,24
1023,01/06/2013,30
1933,01/05/2013,39
1122,01/06/2013,71
633,01/06/2013,30
1034,01/06/2013,38
1411,01/06/2013,21
632,01/06/2013,46
934,01/06/2013,28
715,01/06/2013,23
1421,01/06/2013,20
1211,01/06/2013,24
923,01/06/2013,23
1021,01/06/2013,48
725,01/06/2013,43
1533,01/06/2013,90
1913,01/06/2013,53
1433,01/06/2013,33
1713,01/06/2013,21
132,01/05/2013,12
1912,01/06/2013,16
1123,01/06/2013,35
824,01/06/2013,44
322,01/06/2013,55
431,01/06/2013,43
823,01/06/2013,59
1114,01/06/2013,35
232,01/06/2013,35
1221,01/06/2013,38
512,01/06/2013,61
511,01/06/2013,80
131,01/06/2013,37
714,01/06/2013,31
522,01/06/2013,65
1513,01/06/2013,24
933,01/06/2013,26
1531,01/06/2013,47
1614,01/06/2013,25
2531,01/06/2013,35
1523,01/06/2013,38
2514,01/06/2013,42
1834,01/06/2013,50
1634,01/05/2013,33
1012,01/06/2013,25
1223,01/06/2013,30
914,01/06/2013,32
314,01/06/2013,25
921,01/06/2013,27
111,01/06/2013,47
531,01/06/2013,42
213,01/06/2013,31
1711,01/06/2013,21
935,01/06/2013,26
2422,01/06/2013,33
931,01/06/2013,27
1413,01/06/2013,30
2432,01/06/2013,24
1133,01/06/2013,63
613,01/06/2013,29
2533,01/06/2013,64
523,01/06/2013,61
1932,01/06/2013,31
2022,01/06/2013,11
1125,01/06/2013,17
1115,01/06/2013,52
1651,01/05/2013,17
1651,01/04/2013,23
532,01/06/2013,32
432,01/06/2013,32
913,01/04/2013,25
324,01/06/2013,49
2223,01/06/2013,43
724,01/06/2013,25
1923,01/06/2013,30
2011,01/06/2013,29
113,01/06/2013,36
1123,01/07/2013,43
414,01/06/2013,67
622,01/07/2013,46
2221,01/07/2013,32
323,01/07/2013,53
723,01/06/2013,34
1533,01/07/2013,89
925,01/07/2013,30
1731,01/06/2013,41
1423,01/07/2013,35
621,01/07/2013,55
922,01/07/2013,41
321,01/06/2013,47
1111,01/07/2013,47
411,01/07/2013,33
2525,01/07/2013,21
723,01/07/2013,39
921,01/07/2013,30
1135,01/07/2013,47
1421,01/07/2013,31
1523,01/07/2013,36
522,01/07/2013,55
433,01/06/2013,29
1014,01/07/2013,50
2521,01/07/2013,48
1214,01/07/2013,29
1824,01/07/2013,34
726,01/07/2013,46
623,01/07/2013,58
624,01/07/2013,85
1022,01/07/2013,42
1831,01/07/2013,59
1023,01/07/2013,34
424,01/07/2013,50
1724,01/07/2013,33
2521,01/06/2013,51
131,01/07/2013,35
1922,01/07/2013,33
1233,01/06/2013,43
1814,01/06/2013,24
1812,01/02/2013,25
413,01/07/2013,43
1621,01/07/2013,8
1434,01/07/2013,39
924,01/06/2013,31
733,01/07/2013,44
1832,01/07/2013,30
1925,01/07/2013,35
811,01/07/2013,31
911,01/06/2013,15
2523,01/06/2013,29
822,01/07/2013,43
2431,01/07/2013,19
2422,01/07/2013,47
825,01/07/2013,59
314,01/07/2013,32
2513,01/06/2013,24
1511,01/06/2013,43
124,01/07/2013,36
2514,01/07/2013,27
834,01/05/2013,49
2533,01/07/2013,49
735,01/07/2013,42
1231,01/07/2013,16
831,01/07/2013,32
1412,01/07/2013,29
1011,01/07/2013,72
1214,01/06/2013,20
1913,01/07/2013,33
132,01/07/2013,13
915,01/05/2013,28
935,01/07/2013,43
1133,01/07/2013,51
1113,01/07/2013,49
1032,01/07/2013,23
1633,01/07/2013,39
531,01/07/2013,38
1522,01/07/2013,71
634,01/07/2013,39
121,01/03/2013,28
714,01/07/2013,42
835,01/07/2013,57
1732,01/06/2013,37
231,01/07/2013,44
832,01/07/2013,40
223,01/07/2013,21
1711,01/07/2013,27
612,01/07/2013,68
224,01/07/2013,27
431,01/07/2013,46
824,01/07/2013,47
1532,01/07/2013,70
812,01/07/2013,18
1624,01/06/2013,31
233,01/04/2013,19
2424,01/07/2013,32
911,01/07/2013,21
931,01/05/2013,32
1134,01/07/2013,46
614,01/07/2013,32
1121,01/07/2013,67
934,01/07/2013,37
322,01/07/2013,40
1234,01/07/2013,40
1423,01/06/2013,33
715,01/07/2013,27
2535,01/07/2013,46
2024,01/07/2013,24
1821,01/07/2013,26
2532,01/07/2013,51
513,01/07/2013,50
2033,01/06/2013,12
2534,01/07/2013,44
225,01/07/2013,27
232,01/07/2013,29
1933,01/07/2013,21
2013,01/07/2013,13
421,01/07/2013,74
423,01/07/2013,79
711,01/07/2013,46
214,01/06/2013,21
1931,01/07/2013,20
1511,01/07/2013,35
725,01/07/2013,44
1624,01/07/2013,42
1823,01/07/2013,24
1651,01/06/2013,19
2524,01/07/2013,37
1634,01/03/2013,31
1124,01/07/2013,33
512,01/07/2013,56
1122,01/07/2013,62
2522,01/07/2013,24
2412,01/07/2013,38
1524,01/07/2013,57
722,01/07/2013,41
932,01/07/2013,26
1031,01/07/2013,33
1115,01/07/2013,52
1034,01/07/2013,42
1812,01/07/2013,24
1021,01/07/2013,62
1623,01/07/2013,44
1513,01/07/2013,27
1114,01/07/2013,28
215,01/07/2013,26
2234,01/07/2013,42
2531,01/07/2013,35
823,01/07/2013,64
2513,01/07/2013,15
915,01/07/2013,34
511,01/07/2013,71
1922,01/06/2013,25
2022,01/07/2013,11
311,01/07/2013,28
233,01/07/2013,27
211,01/07/2013,17
1024,01/07/2013,36
2523,01/07/2013,34
222,01/07/2013,35
731,01/07/2013,30
1424,01/07/2013,38
1433,01/07/2013,39
1912,01/07/2013,27
2512,01/06/2013,45
121,01/07/2013,36
324,01/07/2013,60
732,01/07/2013,32
1934,01/07/2013,27
122,01/07/2013,48
1413,01/07/2013,28
1412,01/02/2013,25
611,01/07/2013,45
1012,01/07/2013,25
2011,01/07/2013,30
2233,01/07/2013,27
333,01/07/2013,23
932,01/05/2013,36
1223,01/07/2013,25
923,01/07/2013,37
712,01/07/2013,66
833,01/07/2013,40
212,01/07/2013,41
2515,01/07/2013,38
1932,01/07/2013,21
821,01/07/2013,25
1012,01/03/2013,36
1822,01/07/2013,29
1935,01/07/2013,42
2222,01/07/2013,45
2411,01/07/2013,28
2413,01/07/2013,44
613,01/07/2013,39
622,01/06/2013,31
1732,01/07/2013,25
213,01/07/2013,29
1411,01/07/2013,27
2211,01/07/2013,26
1221,01/07/2013,31
121,01/08/2013,28
1423,01/05/2013,30
1631,01/07/2013,22
912,01/06/2013,35
2433,01/07/2013,26
931,01/07/2013,30
1113,01/08/2013,53
1211,01/07/2013,35
1235,01/07/2013,37
1813,01/07/2013,26
1613,01/08/2013,19
924,01/08/2013,22
633,01/07/2013,32
321,01/08/2013,55
713,01/08/2013,71
1512,01/07/2013,42
434,01/08/2013,32
1233,01/08/2013,36
2413,01/08/2013,33
2515,01/08/2013,44
1034,01/08/2013,34
111,01/07/2013,55
622,01/08/2013,34
1722,01/08/2013,36
831,01/08/2013,54
2535,01/08/2013,47
731,01/08/2013,37
232,01/08/2013,28
725,01/08/2013,42
133,01/08/2013,35
1135,01/08/2013,40
233,01/08/2013,26
1712,01/08/2013,43
913,01/08/2013,31
524,01/08/2013,59
1533,01/08/2013,83
1834,01/08/2013,79
621,01/08/2013,50
1112,01/08/2013,66
631,01/08/2013,71
922,01/08/2013,25
423,01/08/2013,74
333,01/08/2013,34
712,01/08/2013,49
825,01/08/2013,49
2511,01/07/2013,23
1722,01/07/2013,29
2222,01/08/2013,51
1431,01/07/2013,24
532,01/08/2013,33
724,01/08/2013,44
824,01/08/2013,60
123,01/08/2013,41
1232,01/08/2013,34
111,01/08/2013,45
1022,01/08/2013,37
932,01/08/2013,37
623,01/08/2013,64
531,01/08/2013,42
1921,01/07/2013,19
2532,01/08/2013,43
2412,01/08/2013,32
1213,01/07/2013,29
2223,01/08/2013,53
1654,01/02/2013,10
914,01/08/2013,28
1923,01/08/2013,34
2512,01/08/2013,51
2531,01/08/2013,38
1522,01/08/2013,64
113,01/07/2013,25
2411,01/04/2013,21
1432,01/08/2013,20
1633,01/08/2013,40
1731,01/08/2013,27
2234,01/08/2013,47
121,01/02/2013,31
1713,01/08/2013,37
833,01/08/2013,58
715,01/08/2013,29
1733,01/08/2013,31
214,01/08/2013,32
413,01/08/2013,45
222,01/08/2013,37
714,01/08/2013,37
433,01/07/2013,30
2524,01/08/2013,36
1034,01/04/2013,25
1215,01/08/2013,22
924,01/07/2013,33
2512,01/07/2013,52
112,01/07/2013,39
1924,01/08/2013,64
1532,01/08/2013,62
1121,01/08/2013,65
533,01/07/2013,51
1011,01/08/2013,77
823,01/08/2013,72
132,01/08/2013,16
1624,01/08/2013,38
324,01/08/2013,56
925,01/08/2013,35
814,01/08/2013,21
1724,01/08/2013,34
1225,01/07/2013,22
1654,01/03/2013,12
1612,01/07/2013,12
523,01/08/2013,40
815,01/08/2013,54
213,01/08/2013,40
834,01/08/2013,45
331,01/08/2013,57
424,01/08/2013,63
314,01/04/2013,32
433,01/08/2013,31
2534,01/08/2013,51
734,01/08/2013,36
1422,01/08/2013,46
813,01/07/2013,54
1631,01/08/2013,24
1122,01/08/2013,63
1732,01/08/2013,29
1914,01/08/2013,42
1225,01/08/2013,27
1711,01/08/2013,27
822,01/08/2013,41
722,01/08/2013,23
1622,01/08/2013,40
931,01/08/2013,35
1814,01/07/2013,35
1831,01/08/2013,69
1512,01/08/2013,30
421,01/08/2013,77
1931,01/08/2013,19
1223,01/08/2013,29
1531,01/08/2013,61
114,01/08/2013,14
332,01/08/2013,49
1021,01/08/2013,59
1621,01/08/2013,9
1412,01/08/2013,39
2432,01/07/2013,32
2423,01/08/2013,18
2522,01/08/2013,40
124,01/02/2013,30
2233,01/08/2013,38
2521,01/08/2013,44
633,01/08/2013,44
322,01/08/2013,32
1134,01/08/2013,51
1811,01/07/2013,21
1822,01/08/2013,21
1523,01/08/2013,38
1933,01/08/2013,28
1913,01/08/2013,24
112,01/08/2013,55
1622,01/07/2013,30
2533,01/08/2013,64
511,01/08/2013,78
2514,01/08/2013,29
522,01/08/2013,75
912,01/08/2013,40
1222,01/08/2013,33
732,01/08/2013,30
422,01/08/2013,47
1131,01/08/2013,24
613,01/08/2013,48
1213,01/08/2013,30
1632,01/08/2013,20
1423,01/08/2013,21
1814,01/08/2013,33
1713,01/04/2013,25
1012,01/08/2013,22
1023,01/08/2013,31
1024,01/08/2013,41
2411,01/08/2013,36
1123,01/08/2013,59
1912,01/08/2013,16
1935,01/08/2013,33
1031,01/05/2013,41
1823,01/08/2013,24
821,01/08/2013,30
624,01/08/2013,77
832,01/08/2013,48
1812,01/06/2013,19
122,01/08/2013,50
2022,01/08/2013,14
512,01/08/2013,57
2232,01/08/2013,28
2023,01/08/2013,16
612,01/08/2013,52
735,01/08/2013,38
2031,01/08/2013,17
1921,01/08/2013,17
711,01/08/2013,39
723,01/08/2013,51
1414,01/08/2013,24
813,01/08/2013,58
1013,01/08/2013,35
911,01/08/2013,20
1434,01/08/2013,32
1124,01/08/2013,28
726,01/08/2013,33
211,01/08/2013,20
224,01/03/2013,21
1524,01/08/2013,45
2513,01/08/2013,18
2024,01/08/2013,17
1233,01/09/2013,36
1622,01/09/2013,48
933,01/08/2013,32
2431,01/08/2013,17
124,01/09/2013,32
1214,01/09/2013,30
1211,01/08/2013,21
835,01/09/2013,59
1614,01/05/2013,19
2512,01/09/2013,56
511,01/09/2013,72
311,01/09/2013,28
1723,01/09/2013,55
915,01/09/2013,44
1235,01/09/2013,26
934,01/09/2013,35
735,01/09/2013,42
622,01/09/2013,40
1634,01/09/2013,32
1631,01/09/2013,22
1531,01/09/2013,48
1122,01/09/2013,59
114,01/09/2013,18
1135,01/09/2013,44
423,01/09/2013,77
422,01/09/2013,57
1022,01/09/2013,34
1934,01/09/2013,23
312,01/09/2013,66
431,01/09/2013,45
1722,01/09/2013,38
1731,01/07/2013,37
621,01/09/2013,68
1933,01/09/2013,33
923,01/09/2013,26
834,01/09/2013,51
1134,01/09/2013,58
1413,01/08/2013,22
523,01/09/2013,49
1024,01/09/2013,38
1034,01/09/2013,27
1234,01/09/2013,30
623,01/09/2013,60
1532,01/09/2013,65
424,01/09/2013,44
1712,01/09/2013,33
914,01/09/2013,36
2223,01/09/2013,45
1732,01/09/2013,41
1115,01/09/2013,60
1111,01/09/2013,43
2011,01/09/2013,38
1225,01/09/2013,28
913,01/07/2013,32
324,01/09/2013,44
921,01/09/2013,31
932,01/09/2013,31
815,01/09/2013,55
2532,01/09/2013,49
1422,01/09/2013,44
724,01/09/2013,31
123,01/09/2013,50
715,01/09/2013,35
1232,01/09/2013,37
112,01/09/2013,53
524,01/09/2013,55
1224,01/09/2013,22
611,01/09/2013,59
733,01/09/2013,46
1733,01/05/2013,22
1011,01/09/2013,66
522,01/09/2013,56
1124,01/09/2013,31
1524,01/09/2013,40
931,01/09/2013,32
825,01/09/2013,59
1831,01/09/2013,56
1114,01/09/2013,58
412,01/09/2013,55
633,01/09/2013,35
731,01/09/2013,26
732,01/09/2013,29
2413,01/09/2013,45
1822,01/09/2013,30
231,01/09/2013,32
1621,01/09/2013,5
1915,01/09/2013,18
2424,01/09/2013,33
1215,01/09/2013,38
1411,01/09/2013,26
1213,01/09/2013,25
1812,01/09/2013,22
531,01/09/2013,30
513,01/09/2013,56
1935,01/09/2013,36
413,01/09/2013,36
1023,01/09/2013,31
1021,01/09/2013,47
2033,01/07/2013,17
922,01/09/2013,33
2535,01/09/2013,30
433,01/09/2013,35
933,01/09/2013,41
1013,01/09/2013,30
421,01/09/2013,93
414,01/09/2013,50
113,01/09/2013,41
624,01/09/2013,84
1523,01/09/2013,29
1221,01/09/2013,42
1924,01/09/2013,41
632,01/09/2013,54
2031,01/09/2013,14
1522,01/09/2013,86
614,01/09/2013,42
2523,01/09/2013,24
1512,01/09/2013,23
1513,01/08/2013,32
2431,01/09/2013,26
2533,01/09/2013,90
1223,01/09/2013,31
725,01/09/2013,40
2213,01/09/2013,25
726,01/09/2013,28
1833,01/08/2013,49
1121,01/09/2013,52
923,01/08/2013,39
1613,01/09/2013,14
1113,01/09/2013,55
2511,01/09/2013,26
1513,01/09/2013,31
2424,01/08/2013,22
1923,01/09/2013,35
212,01/09/2013,51
234,01/09/2013,16
121,01/09/2013,13
1012,01/09/2013,38
1414,01/09/2013,22
2531,01/09/2013,29
2024,01/09/2013,15
2525,01/09/2013,24
2514,01/09/2013,37
2234,01/09/2013,47
323,01/09/2013,40
2524,01/09/2013,38
122,01/09/2013,46
2212,01/09/2013,41
233,01/09/2013,18
2233,01/09/2013,28
314,01/09/2013,30
722,01/09/2013,27
924,01/09/2013,43
2222,01/09/2013,39
133,01/09/2013,30
332,01/09/2013,43
533,01/09/2013,36
831,01/09/2013,53
1824,01/09/2013,36
824,01/09/2013,37
1623,01/09/2013,40
712,01/09/2013,57
2211,01/09/2013,26
1222,01/09/2013,38
2521,01/09/2013,40
1813,01/09/2013,13
631,01/09/2013,66
1834,01/09/2013,68
2423,01/09/2013,20
1431,01/09/2013,25
2032,01/08/2013,12
2433,01/09/2013,19
1922,01/09/2013,30
1013,01/07/2013,34
1633,01/09/2013,45
1533,01/09/2013,80
1421,01/09/2013,28
2534,01/09/2013,50
1014,01/09/2013,36
2022,01/09/2013,12
1814,01/09/2013,41
2422,01/09/2013,42
215,01/09/2013,16
1724,01/09/2013,30
1733,01/09/2013,30
214,01/09/2013,11
222,01/09/2013,32
1911,01/09/2013,27
432,01/09/2013,49
321,01/09/2013,60
714,01/09/2013,31
935,01/09/2013,19
2515,01/09/2013,35
131,01/09/2013,40
1412,01/05/2013,19
313,01/09/2013,46
1611,01/09/2013,21
634,01/09/2013,36
225,01/09/2013,29
813,01/09/2013,40
912,01/09/2013,43
824,01/10/2013,39
812,01/09/2013,27
834,01/10/2013,47
1212,01/09/2013,39
1233,01/10/2013,30
1211,01/10/2013,37
2221,01/10/2013,32
131,01/10/2013,38
1533,01/10/2013,80
1424,01/10/2013,43
2432,01/09/2013,30
1125,01/09/2013,24
1232,01/10/2013,27
1213,01/10/2013,32
1412,01/09/2013,30
1522,01/10/2013,71
2511,01/10/2013,21
321,01/10/2013,77
733,01/10/2013,56
932,01/10/2013,36
1112,01/10/2013,55
1033,01/09/2013,32
422,01/10/2013,44
1523,01/10/2013,40
1034,01/10/2013,40
821,01/09/2013,28
133,01/10/2013,41
1413,01/10/2013,26
835,01/10/2013,40
1623,01/10/2013,30
614,01/10/2013,33
1925,01/10/2013,49
235,01/10/2013,15
1013,01/10/2013,34
2531,01/10/2013,45
1424,01/09/2013,45
634,01/10/2013,37
414,01/10/2013,77
1431,01/10/2013,20
1012,01/10/2013,33
423,01/10/2013,89
1513,01/10/2013,32
1915,01/10/2013,19
211,01/10/2013,36
2424,01/10/2013,32
612,01/10/2013,59
111,01/09/2013,53
1925,01/09/2013,32
1731,01/09/2013,32
924,01/10/2013,33
2524,01/10/2013,33
831,01/10/2013,55
512,01/10/2013,49
815,01/10/2013,46
833,01/10/2013,57
712,01/10/2013,59
911,01/09/2013,26
714,01/10/2013,43
1811,01/09/2013,18
1935,01/10/2013,28
2221,01/09/2013,22
1814,01/10/2013,23
1821,01/10/2013,44
1225,01/10/2013,32
1412,01/10/2013,27
2232,01/10/2013,54
1433,01/10/2013,36
225,01/10/2013,34
2533,01/10/2013,64
631,01/10/2013,70
632,01/10/2013,57
925,01/10/2013,26
1531,01/10/2013,67
111,01/10/2013,45
1214,01/10/2013,32
421,01/10/2013,76
734,01/10/2013,30
811,01/10/2013,21
2411,01/10/2013,36
1124,01/10/2013,30
531,01/05/2013,41
524,01/10/2013,47
1524,01/10/2013,47
411,01/10/2013,36
1834,01/10/2013,74
313,01/10/2013,44
1222,01/10/2013,28
323,01/10/2013,53
1924,01/10/2013,48
1135,01/10/2013,41
2523,01/10/2013,37
2534,01/10/2013,38
1931,01/09/2013,21
1911,01/10/2013,24
825,01/10/2013,60
2222,01/10/2013,43
2223,01/10/2013,48
1832,01/10/2013,36
312,01/10/2013,51
731,01/10/2013,30
1913,01/10/2013,33
1921,01/10/2013,30
1933,01/10/2013,29
735,01/10/2013,50
324,01/10/2013,45
331,01/10/2013,60
1833,01/10/2013,36
332,01/10/2013,42
1621,01/10/2013,6
522,01/10/2013,52
723,01/10/2013,35
1632,01/10/2013,26
233,01/10/2013,18
1422,01/10/2013,34
1532,01/10/2013,70
1011,01/10/2013,58
613,01/10/2013,38
2512,01/10/2013,47
432,01/10/2013,32
1912,01/10/2013,31
1434,01/02/2013,33
1231,01/10/2013,35
1111,01/10/2013,41
1622,01/10/2013,36
114,01/10/2013,36
2413,01/10/2013,47
2212,01/10/2013,51
1654,01/04/2013,16
2233,01/10/2013,33
1113,01/10/2013,55
832,01/10/2013,57
2024,01/10/2013,28
1134,01/10/2013,44
915,01/10/2013,35
215,01/10/2013,24
931,01/10/2013,20
925,01/09/2013,15
934,01/10/2013,39
1115,01/10/2013,41
923,01/10/2013,27
1123,01/10/2013,53
224,01/10/2013,30
111,01/11/2013,61
424,01/10/2013,37
212,01/10/2013,50
432,01/08/2013,30
1613,01/10/2013,13
1612,01/10/2013,24
1824,01/10/2013,47
1131,01/10/2013,29
1633,01/10/2013,50
1132,01/10/2013,60
711,01/10/2013,36
821,01/10/2013,29
314,01/10/2013,31
822,01/06/2013,31
322,01/10/2013,36
1634,01/10/2013,32
1432,01/10/2013,27
